lat,lon,alt,acc,speed,accelx,accely,accelz,gyrox,gyroy,gyroz,azimuth,pitch,roll,time,batpct,current,capmah,engnwh
0.0,0.0,0.0,0.0,0.0,0.07011929,-1.0073674,-0.5020819,0.15927842,-0.59908843,0.20845163,-139.89986,-27.936863,-10.782849,1666448798000,96.0,-650024,4566380,-9223372036854775808
--GPS STARTED--
0.0,0.0,0.0,0.0,0.0,0.07011929,-1.0073674,-0.5020819,0.15927842,-0.59908843,0.20845163,-141.58652,-27.936863,-10.782849,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.07011929,-1.0073674,-0.5020819,0.027488127,0.6529957,-0.19211146,-141.58652,-27.936863,-10.782849,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.07011929,-1.0073674,-0.5020819,0.027488127,0.6529957,-0.19211146,-145.89452,-29.381008,-6.814002,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.07011929,-1.0073674,-0.5020819,0.027488127,0.6529957,-0.19211146,-150.4565,-33.43187,-1.5581205,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.07011929,-1.0073674,-0.5020819,0.027488127,0.6529957,-0.19211146,-130.86101,-37.13366,-2.8873844,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.08038914,0.22874737,-1.0793839,0.027488127,0.6529957,-0.19211146,-130.86101,-37.13366,-2.8873844,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.08038914,0.22874737,-1.0793839,-0.5882459,0.34497598,-0.13117945,-130.86101,-37.13366,-2.8873844,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.08038914,0.22874737,-1.0793839,-0.5882459,0.34497598,-0.13117945,-138.98221,-35.01508,-3.4142773,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.08038914,0.22874737,-1.0793839,-0.5882459,0.34497598,-0.13117945,-153.41226,-31.660917,-1.9698579,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.08038914,0.22874737,-1.0793839,-0.5882459,0.34497598,-0.13117945,-160.03273,-29.43282,-1.0781921,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.08038914,0.22874737,-1.0793839,-0.5882459,0.34497598,-0.13117945,-161.52103,-27.609562,-1.3859178,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.4366345,0.5434046,0.2708578,-0.5882459,0.34497598,-0.13117945,-161.52103,-27.609562,-1.3859178,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.4366345,0.5434046,0.2708578,-0.5882459,0.34497598,-0.13117945,-161.4176,-27.609562,-1.3859178,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.4366345,0.5434046,0.2708578,-0.5882459,0.34497598,-0.13117945,-160.70062,-27.609562,-1.3859178,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.4366345,0.5434046,0.2708578,-0.37933615,0.1357608,-0.18753012,-160.70062,-27.609562,-1.3859178,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.4366345,0.5434046,0.2708578,-0.37933615,0.1357608,-0.18753012,-162.809,-28.488497,-0.1963211,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.4366345,0.5434046,0.2708578,-0.37933615,0.1357608,-0.18753012,-160.95793,-28.880587,-0.69598585,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.4366345,0.5434046,0.2708578,-0.37933615,0.1357608,-0.18753012,-164.75769,-28.116943,0.36708736,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.14275731,0.28584433,-0.4666052,-0.37933615,0.1357608,-0.18753012,-164.75769,-28.116943,0.36708736,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.14275731,0.28584433,-0.4666052,-0.37933615,0.1357608,-0.18753012,-164.19992,-28.116943,0.36708736,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.028929748,0.37441635,0.2732458,-0.37933615,0.1357608,-0.18753012,-164.19992,-28.116943,0.36708736,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.028929748,0.37441635,0.2732458,-0.37933615,0.1357608,-0.18753012,-165.9999,-23.960793,-0.3590217,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.028929748,0.37441635,0.2732458,-0.37933615,0.1357608,-0.18753012,-166.11304,-24.579506,-0.11023042,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.028929748,0.37441635,0.2732458,-0.37933615,0.1357608,-0.18753012,-173.5717,-26.233364,3.2422438,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.028929748,0.37441635,0.2732458,-0.37933615,0.1357608,-0.18753012,-169.33585,-27.46904,1.9662622,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.028929748,0.37441635,0.2732458,-0.22784603,0.14232741,-0.10567658,-169.33585,-27.46904,1.9662622,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.028929748,0.37441635,0.2732458,-0.36116344,-0.24525517,-0.039246935,-169.33585,-27.46904,1.9662622,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.08056311,0.0093951225,0.47399807,-0.36116344,-0.24525517,-0.039246935,-169.33585,-27.46904,1.9662622,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.08056311,0.0093951225,0.47399807,-0.36116344,-0.24525517,-0.039246935,-153.53056,-30.222395,-2.3133867,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.08056311,0.0093951225,0.47399807,-0.36116344,-0.24525517,-0.039246935,-152.58008,-29.091295,-3.464011,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.08056311,0.0093951225,0.47399807,-0.36116344,-0.24525517,-0.039246935,-164.22395,-23.75139,-1.2402905,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.08056311,0.0093951225,0.47399807,-0.36116344,-0.24525517,-0.039246935,-163.3153,-23.75139,-1.2402905,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.08056311,0.0093951225,0.47399807,-0.36116344,-0.24525517,-0.039246935,-162.56996,-23.75139,-1.2402905,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.08056311,0.0093951225,0.47399807,0.21181129,0.26968905,0.04688253,-162.56996,-23.75139,-1.2402905,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.08056311,0.0093951225,0.47399807,0.21181129,0.26968905,0.04688253,-166.83871,-21.960459,0.37851906,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.08056311,0.0093951225,0.47399807,0.21181129,0.26968905,0.04688253,-164.52814,-23.015535,-0.49926683,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.08056311,0.0093951225,0.47399807,0.21181129,0.26968905,0.04688253,-171.69525,-23.58717,3.2301223,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.08056311,0.0093951225,0.47399807,0.21181129,0.26968905,0.04688253,-169.44234,-24.456366,2.3616745,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.2212128,0.26218367,-0.48220825,0.21181129,0.26968905,0.04688253,-169.44234,-24.456366,2.3616745,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.2212128,0.26218367,-0.48220825,0.21181129,0.26968905,0.04688253,-167.72542,-24.456366,2.3616745,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.2212128,0.26218367,-0.48220825,0.20203774,0.4126273,0.092237934,-167.72542,-24.456366,2.3616745,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.2212128,0.26218367,-0.48220825,0.20203774,0.4126273,0.092237934,-157.15358,-25.91247,-2.3116024,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.2212128,0.26218367,-0.48220825,0.20203774,0.4126273,0.092237934,-152.62999,-27.944012,-3.35709,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.2212128,0.26218367,-0.48220825,0.20203774,0.4126273,0.092237934,-152.91725,-30.82299,-1.13362,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.12119673,-0.21245861,0.6990547,0.20203774,0.4126273,0.092237934,-152.91725,-30.82299,-1.13362,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.12119673,-0.21245861,0.6990547,-0.22952586,-0.18539214,0.020463383,-152.91725,-30.82299,-1.13362,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.12119673,-0.21245861,0.6990547,-0.22952586,-0.18539214,0.020463383,-163.31938,-29.209099,2.0943778,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.12119673,-0.21245861,0.6990547,-0.22952586,-0.18539214,0.020463383,-166.19585,-26.200037,2.1859188,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.12119673,-0.21245861,0.6990547,-0.22952586,-0.18539214,0.020463383,-164.95697,-25.83248,1.4953946,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.12119673,-0.21245861,0.6990547,-0.22952586,-0.18539214,0.020463383,-164.4603,-26.662247,1.5734075,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.54913676,-0.05681181,-0.5192871,-0.22952586,-0.18539214,0.020463383,-164.4603,-26.662247,1.5734075,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.54913676,-0.05681181,-0.5192871,-0.22952586,-0.18539214,0.020463383,-161.8643,-26.662247,1.5734075,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.54913676,-0.05681181,-0.5192871,-0.22952586,-0.18539214,0.020463383,-160.0797,-26.662247,1.5734075,1666448798000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.54913676,-0.05681181,-0.5192871,-0.23334365,-0.09880454,0.06933116,-160.0797,-26.662247,1.5734075,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.54913676,-0.05681181,-0.5192871,-0.23334365,-0.09880454,0.06933116,-158.00221,-27.081427,0.80029976,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.54913676,-0.05681181,-0.5192871,-0.23334365,-0.09880454,0.06933116,-161.03865,-26.44651,1.9241414,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.54913676,-0.05681181,-0.5192871,-0.23334365,-0.09880454,0.06933116,-160.62537,-24.501442,0.8067191,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.099998444,0.035662174,-0.39810658,-0.23334365,-0.09880454,0.06933116,-160.62537,-24.501442,0.8067191,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.099998444,0.035662174,-0.39810658,-0.23334365,-0.09880454,0.06933116,-158.6092,-24.501442,0.8067191,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.099998444,0.035662174,-0.39810658,-0.020768806,0.24907297,0.065818794,-158.6092,-24.501442,0.8067191,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.099998444,0.035662174,-0.39810658,-0.020768806,0.24907297,0.065818794,-155.61429,-22.872303,-1.9351273,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.099998444,0.035662174,-0.39810658,-0.020768806,0.24907297,0.065818794,-157.82278,-20.776342,-1.6778234,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.099998444,0.035662174,-0.39810658,-0.020768806,0.24907297,0.065818794,-159.8396,-21.074503,-0.1914296,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.099998444,0.035662174,-0.39810658,-0.020768806,0.24907297,0.065818794,-159.75343,-24.649532,1.5141394,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.09037038,0.12577629,-0.22132206,-0.020768806,0.24907297,0.065818794,-159.75343,-24.649532,1.5141394,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.09037038,0.12577629,-0.22132206,-0.08582404,-0.014507622,0.022143213,-159.75343,-24.649532,1.5141394,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.09037038,0.12577629,-0.22132206,-0.08582404,-0.014507622,0.022143213,-159.33485,-27.225348,2.6072438,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.09037038,0.12577629,-0.22132206,-0.08582404,-0.014507622,0.022143213,-159.02016,-26.607323,2.1336567,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.09037038,0.12577629,-0.22132206,-0.08582404,-0.014507622,0.022143213,-162.24875,-23.362522,2.29061,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.3761006,-0.27325892,0.64890194,-0.08582404,-0.014507622,0.022143213,-162.24875,-23.362522,2.29061,1666448799000,96.0,-650024,4566380,-9223372036854775808
